지점,지점명,일시,기온(°C),습도(%)
119,수원,2025-03-10 03:00,0,94
119,수원,2025-03-10 04:00,.3,95
119,수원,2025-03-10 05:00,.2,96
119,수원,2025-03-10 06:00,.4,94
119,수원,2025-03-10 07:00,.4,94
119,수원,2025-03-10 08:00,1.1,94
119,수원,2025-03-10 09:00,4.5,82
119,수원,2025-03-10 10:00,8.3,63
119,수원,2025-03-10 11:00,10.3,53
119,수원,2025-03-10 12:00,12.4,45
119,수원,2025-03-10 13:00,13.1,40
119,수원,2025-03-10 14:00,13.8,33
119,수원,2025-03-10 15:00,13.9,32
119,수원,2025-03-10 16:00,12.7,44
119,수원,2025-03-10 17:00,12,44
119,수원,2025-03-10 18:00,10.5,48
119,수원,2025-03-10 19:00,8.6,51
119,수원,2025-03-10 20:00,7.2,56
119,수원,2025-03-10 21:00,5.5,66
119,수원,2025-03-10 22:00,4.6,68
119,수원,2025-03-10 23:00,3.7,75
119,수원,2025-03-11 00:00,2.6,81
119,수원,2025-03-11 01:00,1.8,84
119,수원,2025-03-11 02:00,1.3,88
119,수원,2025-03-11 03:00,.7,90
119,수원,2025-03-11 04:00,.4,91
119,수원,2025-03-11 05:00,.3,92
119,수원,2025-03-11 06:00,.5,92
119,수원,2025-03-11 07:00,.8,91
119,수원,2025-03-11 08:00,2.2,89
119,수원,2025-03-11 09:00,6.2,70
119,수원,2025-03-11 10:00,8.6,60
119,수원,2025-03-11 11:00,10.9,47
119,수원,2025-03-11 12:00,12.4,43
119,수원,2025-03-11 13:00,13.8,36
119,수원,2025-03-11 14:00,14.5,36
119,수원,2025-03-11 15:00,15.6,34
119,수원,2025-03-11 16:00,14.7,40
119,수원,2025-03-11 17:00,13.2,44
119,수원,2025-03-11 18:00,11.8,49
119,수원,2025-03-11 19:00,10.2,54
119,수원,2025-03-11 20:00,8.3,63
119,수원,2025-03-11 21:00,7,68
119,수원,2025-03-11 22:00,7,66
119,수원,2025-03-11 23:00,6.2,70
119,수원,2025-03-12 00:00,5.5,73
119,수원,2025-03-12 01:00,5.1,76
119,수원,2025-03-12 02:00,4.6,77
119,수원,2025-03-12 03:00,4.3,81
119,수원,2025-03-12 04:00,4.1,82
119,수원,2025-03-12 05:00,4.4,80
119,수원,2025-03-12 06:00,4,82
119,수원,2025-03-12 07:00,5.3,77
119,수원,2025-03-12 08:00,5.6,76
119,수원,2025-03-12 09:00,6.4,75
119,수원,2025-03-12 10:00,7.7,68
119,수원,2025-03-12 11:00,9.1,61
119,수원,2025-03-12 12:00,10.3,55
119,수원,2025-03-12 13:00,12.4,46
119,수원,2025-03-12 14:00,12.2,58
119,수원,2025-03-12 15:00,11.5,62
119,수원,2025-03-12 16:00,9.5,77
119,수원,2025-03-12 17:00,9,88
119,수원,2025-03-12 18:00,8,94
119,수원,2025-03-12 19:00,7.3,97
119,수원,2025-03-12 20:00,7,95
119,수원,2025-03-12 21:00,6.7,96
119,수원,2025-03-12 22:00,6.7,95
119,수원,2025-03-12 23:00,6.6,95
119,수원,2025-03-13 00:00,6.2,91
119,수원,2025-03-13 01:00,5.2,93
119,수원,2025-03-13 02:00,4.8,94
119,수원,2025-03-13 03:00,4.3,94
119,수원,2025-03-13 04:00,3.8,95
119,수원,2025-03-13 05:00,3.4,94
119,수원,2025-03-13 06:00,3.2,96
119,수원,2025-03-13 07:00,3.1,97
119,수원,2025-03-13 08:00,2.8,97
119,수원,2025-03-13 09:00,4.3,89
119,수원,2025-03-13 10:00,6.5,77
119,수원,2025-03-13 11:00,9.3,55
119,수원,2025-03-13 12:00,11.7,39
119,수원,2025-03-13 13:00,12.6,27
119,수원,2025-03-13 14:00,13.8,20
119,수원,2025-03-13 15:00,14.6,20
119,수원,2025-03-13 16:00,14.4,19
119,수원,2025-03-13 17:00,14,26
119,수원,2025-03-13 18:00,12.3,27
119,수원,2025-03-13 19:00,10.3,31
119,수원,2025-03-13 20:00,8.3,36
119,수원,2025-03-13 21:00,7.7,40
119,수원,2025-03-13 22:00,7.3,38
119,수원,2025-03-13 23:00,6.8,41
119,수원,2025-03-14 00:00,6,47
119,수원,2025-03-14 01:00,5.5,52
119,수원,2025-03-14 02:00,5.4,52
119,수원,2025-03-14 03:00,4.4,58
119,수원,2025-03-14 04:00,3.7,59
119,수원,2025-03-14 05:00,3.4,63
119,수원,2025-03-14 06:00,2.5,67
119,수원,2025-03-14 07:00,2.2,69
119,수원,2025-03-14 08:00,3.8,63
119,수원,2025-03-14 09:00,8.4,50
119,수원,2025-03-14 10:00,12.5,28
119,수원,2025-03-14 11:00,14.9,19
119,수원,2025-03-14 12:00,15.8,19
119,수원,2025-03-14 13:00,16.9,18
119,수원,2025-03-14 14:00,17.6,18
119,수원,2025-03-14 15:00,18.8,18
119,수원,2025-03-14 16:00,19,16
119,수원,2025-03-14 17:00,18.4,16
119,수원,2025-03-14 18:00,16.4,28
119,수원,2025-03-14 19:00,13.8,34
119,수원,2025-03-14 20:00,13.2,31
119,수원,2025-03-14 21:00,12.3,34
119,수원,2025-03-14 22:00,11.9,35
119,수원,2025-03-14 23:00,11.3,37
119,수원,2025-03-15 00:00,11.8,36
119,수원,2025-03-15 01:00,12.2,40
119,수원,2025-03-15 02:00,11.5,42
119,수원,2025-03-15 03:00,10.4,45
119,수원,2025-03-15 04:00,10.1,45
119,수원,2025-03-15 05:00,9.6,47
119,수원,2025-03-15 06:00,9.3,46
119,수원,2025-03-15 07:00,9.4,42
119,수원,2025-03-15 08:00,9.6,42
119,수원,2025-03-15 09:00,9.9,40
119,수원,2025-03-15 10:00,11.6,33
119,수원,2025-03-15 11:00,13.2,31
119,수원,2025-03-15 12:00,14,30
119,수원,2025-03-15 13:00,14.1,32
119,수원,2025-03-15 14:00,14.8,34
119,수원,2025-03-15 15:00,15.3,35
119,수원,2025-03-15 16:00,15.1,37
119,수원,2025-03-15 17:00,14.8,41
119,수원,2025-03-15 18:00,13.4,46
119,수원,2025-03-15 19:00,10.7,62
119,수원,2025-03-15 20:00,10.6,66
119,수원,2025-03-15 21:00,9.7,70
119,수원,2025-03-15 22:00,9.9,65
119,수원,2025-03-15 23:00,9.4,64
119,수원,2025-03-16 00:00,8.9,67
119,수원,2025-03-16 01:00,8.6,69
119,수원,2025-03-16 02:00,8.3,68
119,수원,2025-03-16 03:00,8,71
119,수원,2025-03-16 04:00,7.9,72
119,수원,2025-03-16 05:00,6.5,80
119,수원,2025-03-16 06:00,6.4,82
119,수원,2025-03-16 07:00,5.5,88
119,수원,2025-03-16 08:00,5.6,86
119,수원,2025-03-16 09:00,5.5,86
119,수원,2025-03-16 10:00,5.2,81
119,수원,2025-03-16 11:00,4.8,77
119,수원,2025-03-16 12:00,5.4,71
119,수원,2025-03-16 13:00,5.5,62
119,수원,2025-03-16 14:00,5.9,55
119,수원,2025-03-16 15:00,6.1,47
119,수원,2025-03-16 16:00,5.3,47
119,수원,2025-03-16 17:00,4.2,46
119,수원,2025-03-16 18:00,2.9,44
119,수원,2025-03-16 19:00,2.3,43
119,수원,2025-03-16 20:00,2.1,44
119,수원,2025-03-16 21:00,1.9,41
119,수원,2025-03-16 22:00,1.7,38
119,수원,2025-03-16 23:00,1.4,40
119,수원,2025-03-17 00:00,1.3,43
119,수원,2025-03-17 01:00,1.3,42
119,수원,2025-03-17 02:00,.8,42
119,수원,2025-03-17 03:00,.6,41
119,수원,2025-03-17 04:00,.2,43
119,수원,2025-03-17 05:00,-.5,45
119,수원,2025-03-17 06:00,-.9,46
119,수원,2025-03-17 07:00,-1,44
119,수원,2025-03-17 08:00,.5,41
119,수원,2025-03-17 09:00,1.7,34
119,수원,2025-03-17 10:00,2.8,30
119,수원,2025-03-17 11:00,3.6,28
119,수원,2025-03-17 12:00,4.7,30
119,수원,2025-03-17 13:00,4.6,25
119,수원,2025-03-17 14:00,5.6,27
119,수원,2025-03-17 15:00,6.1,32
119,수원,2025-03-17 16:00,5.1,36
119,수원,2025-03-17 17:00,5.3,32
119,수원,2025-03-17 18:00,4.1,36
119,수원,2025-03-17 19:00,3.2,40
119,수원,2025-03-17 20:00,2.7,46
119,수원,2025-03-17 21:00,3.1,47
119,수원,2025-03-17 22:00,3.3,49
119,수원,2025-03-17 23:00,3.5,46
119,수원,2025-03-18 00:00,1.1,82
119,수원,2025-03-18 01:00,.2,95
119,수원,2025-03-18 02:00,.2,96
119,수원,2025-03-18 03:00,.3,94
119,수원,2025-03-18 04:00,.5,93
119,수원,2025-03-18 05:00,.8,87
119,수원,2025-03-18 06:00,.4,89
119,수원,2025-03-18 07:00,.2,93
119,수원,2025-03-18 08:00,.6,92
119,수원,2025-03-18 09:00,1.4,82
119,수원,2025-03-18 10:00,2.3,76
119,수원,2025-03-18 11:00,2.3,73
119,수원,2025-03-18 12:00,2.1,79
119,수원,2025-03-18 13:00,1.9,82
119,수원,2025-03-18 14:00,3.5,71
119,수원,2025-03-18 15:00,4.3,57
119,수원,2025-03-18 16:00,4.7,56
119,수원,2025-03-18 17:00,4.3,53
119,수원,2025-03-18 18:00,4.5,51
119,수원,2025-03-18 19:00,3.7,48
119,수원,2025-03-18 20:00,2.4,50
119,수원,2025-03-18 21:00,1.9,51
119,수원,2025-03-18 22:00,1.4,49
119,수원,2025-03-18 23:00,1.1,49
119,수원,2025-03-19 00:00,1.2,46
119,수원,2025-03-19 01:00,0,50
119,수원,2025-03-19 02:00,-1.2,58
119,수원,2025-03-19 03:00,-2.3,64
119,수원,2025-03-19 04:00,-2.7,68
119,수원,2025-03-19 05:00,-3.3,71
119,수원,2025-03-19 06:00,-3.3,71
119,수원,2025-03-19 07:00,-3.4,75
119,수원,2025-03-19 08:00,-.3,59
119,수원,2025-03-19 09:00,1.8,45
119,수원,2025-03-19 10:00,3.5,36
119,수원,2025-03-19 11:00,5.1,29
119,수원,2025-03-19 12:00,5.2,30
119,수원,2025-03-19 13:00,5.2,29
119,수원,2025-03-19 14:00,5.7,28
119,수원,2025-03-19 15:00,5.8,29
119,수원,2025-03-19 16:00,5.6,28
119,수원,2025-03-19 17:00,5.5,34
119,수원,2025-03-19 18:00,4.1,45
119,수원,2025-03-19 19:00,3,51
119,수원,2025-03-19 20:00,2.4,58
119,수원,2025-03-19 21:00,1.3,66
119,수원,2025-03-19 22:00,.5,70
119,수원,2025-03-19 23:00,.7,72
119,수원,2025-03-20 00:00,1.2,71
119,수원,2025-03-20 01:00,1.5,68
119,수원,2025-03-20 02:00,2,69
119,수원,2025-03-20 03:00,2,69
119,수원,2025-03-20 04:00,1.1,68
119,수원,2025-03-20 05:00,.2,71
119,수원,2025-03-20 06:00,-.2,75
119,수원,2025-03-20 07:00,-.3,75
119,수원,2025-03-20 08:00,1.8,68
119,수원,2025-03-20 09:00,4,64
119,수원,2025-03-20 10:00,6.2,61
119,수원,2025-03-20 11:00,8.1,58
119,수원,2025-03-20 12:00,10.4,57
119,수원,2025-03-20 13:00,12.5,50
119,수원,2025-03-20 14:00,14.2,43
119,수원,2025-03-20 15:00,14.2,46
119,수원,2025-03-20 16:00,14.5,42
119,수원,2025-03-20 17:00,14.1,44
119,수원,2025-03-20 18:00,12.6,51
119,수원,2025-03-20 19:00,10.7,59
119,수원,2025-03-20 20:00,9,70
119,수원,2025-03-20 21:00,8.3,72
119,수원,2025-03-20 22:00,7.4,78
119,수원,2025-03-20 23:00,6.1,84
119,수원,2025-03-21 00:00,5.8,85
119,수원,2025-03-21 01:00,5.6,86
119,수원,2025-03-21 02:00,5.5,86
119,수원,2025-03-21 03:00,5.3,88
119,수원,2025-03-21 04:00,4.9,88
119,수원,2025-03-21 05:00,4.9,91
119,수원,2025-03-21 06:00,4.4,94
119,수원,2025-03-21 07:00,4.6,95
119,수원,2025-03-21 08:00,5.9,90
119,수원,2025-03-21 09:00,8.7,77
119,수원,2025-03-21 10:00,10.8,68
119,수원,2025-03-21 11:00,13.7,54
119,수원,2025-03-21 12:00,15.1,50
119,수원,2025-03-21 13:00,16.8,42
119,수원,2025-03-21 14:00,17.5,39
119,수원,2025-03-21 15:00,18,35
119,수원,2025-03-21 16:00,18.1,26
119,수원,2025-03-21 17:00,16.5,42
119,수원,2025-03-21 18:00,14.6,47
119,수원,2025-03-21 19:00,12.5,53
119,수원,2025-03-21 20:00,11.1,57
119,수원,2025-03-21 21:00,9.7,63
119,수원,2025-03-21 22:00,8.1,70
119,수원,2025-03-21 23:00,7.9,69
119,수원,2025-03-22 00:00,7.4,71
119,수원,2025-03-22 01:00,7.1,74
119,수원,2025-03-22 02:00,6.4,77
119,수원,2025-03-22 03:00,5.6,80
119,수원,2025-03-22 04:00,5.3,80
119,수원,2025-03-22 05:00,5.5,77
119,수원,2025-03-22 06:00,5,80
119,수원,2025-03-22 07:00,4.8,80
119,수원,2025-03-22 08:00,7.2,74
119,수원,2025-03-22 09:00,10.3,66
119,수원,2025-03-22 10:00,12.9,56
119,수원,2025-03-22 11:00,16.6,43
119,수원,2025-03-22 12:00,18.2,38
119,수원,2025-03-22 13:00,19.7,31
119,수원,2025-03-22 14:00,20.8,25
119,수원,2025-03-22 15:00,19.5,25
119,수원,2025-03-22 16:00,19.3,25
119,수원,2025-03-22 17:00,18.8,25
119,수원,2025-03-22 18:00,16.9,30
119,수원,2025-03-22 19:00,14.8,34
119,수원,2025-03-22 20:00,13.5,48
119,수원,2025-03-22 21:00,11.8,55
119,수원,2025-03-22 22:00,11,58
119,수원,2025-03-22 23:00,9.5,66
119,수원,2025-03-23 00:00,9,68
119,수원,2025-03-23 01:00,8.5,71
119,수원,2025-03-23 02:00,6.9,77
119,수원,2025-03-23 03:00,6.4,79
119,수원,2025-03-23 04:00,7.3,74
119,수원,2025-03-23 05:00,5.1,82
119,수원,2025-03-23 06:00,5.1,85
119,수원,2025-03-23 07:00,4.3,88
119,수원,2025-03-23 08:00,6.8,82
119,수원,2025-03-23 09:00,12,58
119,수원,2025-03-23 10:00,14.7,45
119,수원,2025-03-23 11:00,17.3,39
119,수원,2025-03-23 12:00,19.3,33
119,수원,2025-03-23 13:00,20.8,31
119,수원,2025-03-23 14:00,22.7,26
119,수원,2025-03-23 15:00,23,28
119,수원,2025-03-23 16:00,21.1,29
119,수원,2025-03-23 17:00,19.3,31
119,수원,2025-03-23 18:00,17.7,37
119,수원,2025-03-23 19:00,16,41
119,수원,2025-03-23 20:00,14.8,45
119,수원,2025-03-23 21:00,14,48
119,수원,2025-03-23 22:00,13.1,51
119,수원,2025-03-23 23:00,12.7,51
119,수원,2025-03-24 00:00,13,49
119,수원,2025-03-24 01:00,11.7,54
119,수원,2025-03-24 02:00,10.9,57
119,수원,2025-03-24 03:00,10.7,57
119,수원,2025-03-24 04:00,10.3,59
119,수원,2025-03-24 05:00,10,61
119,수원,2025-03-24 06:00,10,62
119,수원,2025-03-24 07:00,12.1,50
119,수원,2025-03-24 08:00,12.8,58
119,수원,2025-03-24 09:00,14.7,56
119,수원,2025-03-24 10:00,16.3,54
119,수원,2025-03-24 11:00,17.8,50
119,수원,2025-03-24 12:00,19,46
119,수원,2025-03-24 13:00,19.6,48
119,수원,2025-03-24 14:00,20,48
119,수원,2025-03-24 15:00,19.3,47
119,수원,2025-03-24 16:00,19,49
119,수원,2025-03-24 17:00,17.6,54
119,수원,2025-03-24 18:00,16,63
119,수원,2025-03-24 19:00,14.8,68
119,수원,2025-03-24 20:00,13.5,73
119,수원,2025-03-24 21:00,12.1,80
119,수원,2025-03-24 22:00,10.9,86
119,수원,2025-03-24 23:00,10.2,89
119,수원,2025-03-25 00:00,10.2,90
119,수원,2025-03-25 01:00,10.3,90
119,수원,2025-03-25 02:00,10.3,90
119,수원,2025-03-25 03:00,10.4,88
119,수원,2025-03-25 04:00,10.5,86
119,수원,2025-03-25 05:00,10.5,85
119,수원,2025-03-25 06:00,10.4,85
119,수원,2025-03-25 07:00,10.3,84
119,수원,2025-03-25 08:00,10.8,84
119,수원,2025-03-25 09:00,12.3,76
119,수원,2025-03-25 10:00,13.6,67
119,수원,2025-03-25 11:00,15.4,57
119,수원,2025-03-25 12:00,17.9,47
119,수원,2025-03-25 13:00,20.3,37
119,수원,2025-03-25 14:00,22.4,32
119,수원,2025-03-25 15:00,18.6,48
119,수원,2025-03-25 16:00,15.7,55
119,수원,2025-03-25 17:00,13.5,61
119,수원,2025-03-25 18:00,12.6,50
119,수원,2025-03-25 19:00,10.7,56
119,수원,2025-03-25 20:00,9.2,63
119,수원,2025-03-25 21:00,8.4,67
119,수원,2025-03-25 22:00,8.2,71
119,수원,2025-03-25 23:00,7.8,73
119,수원,2025-03-26 00:00,7.6,71
119,수원,2025-03-26 01:00,6.5,75
119,수원,2025-03-26 02:00,5.4,79
119,수원,2025-03-26 03:00,5.2,83
119,수원,2025-03-26 04:00,5.2,82
119,수원,2025-03-26 05:00,5.1,83
119,수원,2025-03-26 06:00,4.7,85
119,수원,2025-03-26 07:00,4.7,85
119,수원,2025-03-26 08:00,8.4,66
119,수원,2025-03-26 09:00,10.8,55
119,수원,2025-03-26 10:00,13.4,45
119,수원,2025-03-26 11:00,15.6,35
119,수원,2025-03-26 12:00,17.5,32
119,수원,2025-03-26 13:00,19.8,30
119,수원,2025-03-26 14:00,21.7,24
119,수원,2025-03-26 15:00,23.3,19
119,수원,2025-03-26 16:00,24.5,18
119,수원,2025-03-26 17:00,24.2,20
119,수원,2025-03-26 18:00,24.1,22
119,수원,2025-03-26 19:00,21.3,27
119,수원,2025-03-26 20:00,18.8,33
119,수원,2025-03-26 21:00,16.9,38
119,수원,2025-03-26 22:00,16,42
119,수원,2025-03-26 23:00,15.5,47
119,수원,2025-03-27 00:00,14.7,52
119,수원,2025-03-27 01:00,14.8,55
119,수원,2025-03-27 02:00,15.5,60
119,수원,2025-03-27 03:00,15.4,63
119,수원,2025-03-27 04:00,17,65
119,수원,2025-03-27 05:00,16.7,72
119,수원,2025-03-27 06:00,16.7,84
119,수원,2025-03-27 07:00,13.5,91
119,수원,2025-03-27 08:00,12,97
119,수원,2025-03-27 09:00,12.1,96
119,수원,2025-03-27 10:00,13,92
119,수원,2025-03-27 11:00,13.7,91
119,수원,2025-03-27 12:00,14.3,85
119,수원,2025-03-27 13:00,14.2,83
119,수원,2025-03-27 14:00,17,68
119,수원,2025-03-27 15:00,17.8,60
119,수원,2025-03-27 16:00,17.3,53
119,수원,2025-03-27 17:00,13.8,49
119,수원,2025-03-27 18:00,11.8,54
119,수원,2025-03-27 19:00,11.6,50
119,수원,2025-03-27 20:00,10.9,48
119,수원,2025-03-27 21:00,10.3,53
119,수원,2025-03-27 22:00,8.6,67
119,수원,2025-03-27 23:00,7.9,72
119,수원,2025-03-28 00:00,7,74
119,수원,2025-03-28 01:00,6.5,69
119,수원,2025-03-28 02:00,6.4,66
119,수원,2025-03-28 03:00,5.7,68
119,수원,2025-03-28 04:00,5.1,66
119,수원,2025-03-28 05:00,4.7,62
119,수원,2025-03-28 06:00,4.1,60
119,수원,2025-03-28 07:00,4.2,59
119,수원,2025-03-28 08:00,4.5,52
119,수원,2025-03-28 09:00,5,50
119,수원,2025-03-28 10:00,6.5,47
119,수원,2025-03-28 11:00,7.1,45
119,수원,2025-03-28 12:00,9.2,40
119,수원,2025-03-28 13:00,11.1,32
119,수원,2025-03-28 14:00,11.8,23
119,수원,2025-03-28 15:00,11.4,20
119,수원,2025-03-28 16:00,10.9,27
119,수원,2025-03-28 17:00,10.1,25
119,수원,2025-03-28 18:00,9,24
119,수원,2025-03-28 19:00,7.9,23
119,수원,2025-03-28 20:00,6.5,26
119,수원,2025-03-28 21:00,5.3,29
119,수원,2025-03-28 22:00,4.9,34
119,수원,2025-03-28 23:00,4,37
119,수원,2025-03-29 00:00,2.9,40
119,수원,2025-03-29 01:00,2.4,38
119,수원,2025-03-29 02:00,1.1,41
119,수원,2025-03-29 03:00,0,46
119,수원,2025-03-29 04:00,-.9,51
119,수원,2025-03-29 05:00,-1.5,55
119,수원,2025-03-29 06:00,-1.5,62
119,수원,2025-03-29 07:00,-.7,63
119,수원,2025-03-29 08:00,3.3,52
119,수원,2025-03-29 09:00,5.4,58
119,수원,2025-03-29 10:00,5.2,55
119,수원,2025-03-29 11:00,3.5,71
119,수원,2025-03-29 12:00,1.8,92
119,수원,2025-03-29 13:00,5.9,66
119,수원,2025-03-29 14:00,6.1,56
119,수원,2025-03-29 15:00,5.6,46
119,수원,2025-03-29 16:00,5.4,21
119,수원,2025-03-29 17:00,5.3,25
119,수원,2025-03-29 18:00,4.4,24
119,수원,2025-03-29 19:00,3.1,28
119,수원,2025-03-29 20:00,2.6,24
119,수원,2025-03-29 21:00,1.9,27
119,수원,2025-03-29 22:00,1,32
119,수원,2025-03-29 23:00,1.2,36
119,수원,2025-03-30 00:00,.8,42
119,수원,2025-03-30 01:00,.2,47
119,수원,2025-03-30 02:00,.2,44
119,수원,2025-03-30 03:00,-.5,51
119,수원,2025-03-30 04:00,-1.8,56
119,수원,2025-03-30 05:00,-1.6,55
119,수원,2025-03-30 06:00,-2.7,63
119,수원,2025-03-30 07:00,-2.8,66
119,수원,2025-03-30 08:00,1.8,53
119,수원,2025-03-30 09:00,3,40
119,수원,2025-03-30 10:00,4.6,41
119,수원,2025-03-30 11:00,5.5,38
119,수원,2025-03-30 12:00,6.1,37
119,수원,2025-03-30 13:00,5,66
119,수원,2025-03-30 14:00,7.1,43
119,수원,2025-03-30 15:00,7.7,36
119,수원,2025-03-30 16:00,7.5,36
119,수원,2025-03-30 17:00,7.2,29
119,수원,2025-03-30 18:00,6.3,29
119,수원,2025-03-30 19:00,5,33
119,수원,2025-03-30 20:00,4.3,45
119,수원,2025-03-30 21:00,4,52
119,수원,2025-03-30 22:00,3.9,52
119,수원,2025-03-30 23:00,3.6,54
119,수원,2025-03-31 00:00,2.8,59
119,수원,2025-03-31 01:00,3.1,58
119,수원,2025-03-31 02:00,3,62
119,수원,2025-03-31 03:00,2.9,64
119,수원,2025-03-31 04:00,2.9,65
119,수원,2025-03-31 05:00,3.1,69
119,수원,2025-03-31 06:00,2.5,73
119,수원,2025-03-31 07:00,3.1,73
119,수원,2025-03-31 08:00,4.5,68
119,수원,2025-03-31 09:00,6.1,63
119,수원,2025-03-31 10:00,7.6,60
119,수원,2025-03-31 11:00,9.5,54
119,수원,2025-03-31 12:00,10.9,44
119,수원,2025-03-31 13:00,11.6,41
119,수원,2025-03-31 14:00,12.5,34
119,수원,2025-03-31 15:00,12.7,40
119,수원,2025-03-31 16:00,12.8,30
119,수원,2025-03-31 17:00,12,26
119,수원,2025-03-31 18:00,11.3,23
119,수원,2025-03-31 19:00,8.9,33
119,수원,2025-03-31 20:00,7.6,52
119,수원,2025-03-31 21:00,6.6,66
119,수원,2025-03-31 22:00,5.8,73
119,수원,2025-03-31 23:00,5.1,77
119,수원,2025-04-01 00:00,4.4,81
119,수원,2025-04-01 01:00,4.4,84
119,수원,2025-04-01 02:00,3.3,88
119,수원,2025-04-01 03:00,2.7,92
119,수원,2025-04-01 04:00,2.9,87
119,수원,2025-04-01 05:00,2.3,88
119,수원,2025-04-01 06:00,2.1,91
119,수원,2025-04-01 07:00,2.2,93
119,수원,2025-04-01 08:00,4.9,82
119,수원,2025-04-01 09:00,8.2,68
119,수원,2025-04-01 10:00,10,60
119,수원,2025-04-01 11:00,11.4,50
119,수원,2025-04-01 12:00,13.5,42
119,수원,2025-04-01 13:00,14.8,37
119,수원,2025-04-01 14:00,15.5,32
119,수원,2025-04-01 15:00,15.9,31
119,수원,2025-04-01 16:00,14.7,28
119,수원,2025-04-01 17:00,14.4,23
119,수원,2025-04-01 18:00,13.2,28
119,수원,2025-04-01 19:00,10.5,39
119,수원,2025-04-01 20:00,8.3,54
119,수원,2025-04-01 21:00,7.8,56
119,수원,2025-04-01 22:00,6.9,64
119,수원,2025-04-01 23:00,5.8,69
119,수원,2025-04-02 00:00,4.8,72
119,수원,2025-04-02 01:00,4.9,73
119,수원,2025-04-02 02:00,4.1,82
119,수원,2025-04-02 03:00,2.9,84
119,수원,2025-04-02 04:00,2.7,85
119,수원,2025-04-02 05:00,2.5,92
119,수원,2025-04-02 06:00,2.4,86
119,수원,2025-04-02 07:00,3,87
119,수원,2025-04-02 08:00,5.4,78
119,수원,2025-04-02 09:00,8.7,64
119,수원,2025-04-02 10:00,11.1,47
119,수원,2025-04-02 11:00,13.1,38
119,수원,2025-04-02 12:00,14.3,31
119,수원,2025-04-02 13:00,13.6,31
119,수원,2025-04-02 14:00,12.8,25
119,수원,2025-04-02 15:00,10.9,29
119,수원,2025-04-02 16:00,9.5,50
119,수원,2025-04-02 17:00,8.4,64
119,수원,2025-04-02 18:00,8.8,63
119,수원,2025-04-02 19:00,8.7,61
119,수원,2025-04-02 20:00,8.4,65
119,수원,2025-04-02 21:00,8.3,68
119,수원,2025-04-02 22:00,7.4,67
119,수원,2025-04-02 23:00,6.8,70
119,수원,2025-04-03 00:00,5.9,73
119,수원,2025-04-03 01:00,5.6,76
119,수원,2025-04-03 02:00,4.6,80
119,수원,2025-04-03 03:00,4.4,81
119,수원,2025-04-03 04:00,4,83
119,수원,2025-04-03 05:00,3.2,88
119,수원,2025-04-03 06:00,2.6,89
119,수원,2025-04-03 07:00,2.7,90
119,수원,2025-04-03 08:00,5,83
119,수원,2025-04-03 09:00,8.3,66
119,수원,2025-04-03 10:00,10.3,54
119,수원,2025-04-03 11:00,11.6,49
119,수원,2025-04-03 12:00,13.2,47
119,수원,2025-04-03 13:00,14.1,39
119,수원,2025-04-03 14:00,14.8,32
119,수원,2025-04-03 15:00,14.7,41
119,수원,2025-04-03 16:00,14.2,43
119,수원,2025-04-03 17:00,13.2,42
119,수원,2025-04-03 18:00,12.2,46
119,수원,2025-04-03 19:00,8.8,66
119,수원,2025-04-03 20:00,7.3,73
119,수원,2025-04-03 21:00,6.2,80
119,수원,2025-04-03 22:00,5.8,85
119,수원,2025-04-03 23:00,5.4,84
119,수원,2025-04-04 00:00,4.8,86
119,수원,2025-04-04 01:00,5.1,85
119,수원,2025-04-04 02:00,4.8,86
119,수원,2025-04-04 03:00,4.2,87
119,수원,2025-04-04 04:00,3.9,92
119,수원,2025-04-04 05:00,3.6,92
119,수원,2025-04-04 06:00,4.3,91
119,수원,2025-04-04 07:00,4.8,90
119,수원,2025-04-04 08:00,6.5,82
119,수원,2025-04-04 09:00,8.4,70
119,수원,2025-04-04 10:00,10.3,57
119,수원,2025-04-04 11:00,11.7,49
119,수원,2025-04-04 12:00,13.8,39
119,수원,2025-04-04 13:00,14.8,36
119,수원,2025-04-04 14:00,15.8,36
119,수원,2025-04-04 15:00,15.4,39
119,수원,2025-04-04 16:00,14,44
119,수원,2025-04-04 17:00,13.1,45
119,수원,2025-04-04 18:00,11.7,48
119,수원,2025-04-04 19:00,10.3,53
119,수원,2025-04-04 20:00,8.7,61
119,수원,2025-04-04 21:00,7.6,67
119,수원,2025-04-04 22:00,7.4,67
119,수원,2025-04-04 23:00,6.7,69
119,수원,2025-04-05 00:00,7.4,70
119,수원,2025-04-05 01:00,7.8,68
119,수원,2025-04-05 02:00,7.5,76
119,수원,2025-04-05 03:00,7.6,76
119,수원,2025-04-05 04:00,7.8,75
119,수원,2025-04-05 05:00,7.6,77
119,수원,2025-04-05 06:00,7.9,78
119,수원,2025-04-05 07:00,7.9,77
119,수원,2025-04-05 08:00,8.7,73
119,수원,2025-04-05 09:00,9.3,71
119,수원,2025-04-05 10:00,7.9,88
119,수원,2025-04-05 11:00,7.8,91
119,수원,2025-04-05 12:00,7.9,94
119,수원,2025-04-05 13:00,8.2,94
119,수원,2025-04-05 14:00,8.7,90
119,수원,2025-04-05 15:00,8.7,94
119,수원,2025-04-05 16:00,8.5,94
119,수원,2025-04-05 17:00,8.6,96
119,수원,2025-04-05 18:00,8.8,97
119,수원,2025-04-05 19:00,9.1,96
